,Index,Time Stamp
23113,1995533,2021-02-11 05:37:08.440
23114,1995534,2021-02-11 05:37:08.450
23115,1995535,2021-02-11 05:37:08.460
23116,1995536,2021-02-11 05:37:08.470
23117,1995537,2021-02-11 05:37:08.480
23118,1995538,2021-02-11 05:37:08.490
23119,1995539,2021-02-11 05:37:08.500
23120,1995580,2021-02-11 05:37:08.910
23121,1995581,2021-02-11 05:37:08.920
23122,1995582,2021-02-11 05:37:08.930
23123,1995583,2021-02-11 05:37:08.940
23124,1995584,2021-02-11 05:37:08.950
23125,1995585,2021-02-11 05:37:08.960
23126,1995586,2021-02-11 05:37:08.970
23127,1995587,2021-02-11 05:37:08.980
23128,1995588,2021-02-11 05:37:08.990
23129,1995589,2021-02-11 05:37:09.000
23130,1995590,2021-02-11 05:37:09.010
23131,1995591,2021-02-11 05:37:09.020
23132,1995592,2021-02-11 05:37:09.030
23133,1995593,2021-02-11 05:37:09.040
23134,1995594,2021-02-11 05:37:09.050
23135,1995595,2021-02-11 05:37:09.060
23136,1995596,2021-02-11 05:37:09.070
23137,1995597,2021-02-11 05:37:09.080
23138,1995598,2021-02-11 05:37:09.090
23139,1995599,2021-02-11 05:37:09.100
23140,1995600,2021-02-11 05:37:09.110
23141,1995601,2021-02-11 05:37:09.120
23142,1995602,2021-02-11 05:37:09.130
23143,1995603,2021-02-11 05:37:09.140
23144,1995604,2021-02-11 05:37:09.150
23145,1995605,2021-02-11 05:37:09.160
23146,1995606,2021-02-11 05:37:09.170
23147,1995607,2021-02-11 05:37:09.180
23148,1995608,2021-02-11 05:37:09.190
23149,1995609,2021-02-11 05:37:09.200
23150,1995610,2021-02-11 05:37:09.210
23151,1995611,2021-02-11 05:37:09.220
23152,1995612,2021-02-11 05:37:09.230
23153,1995613,2021-02-11 05:37:09.240
23154,1995614,2021-02-11 05:37:09.250
23155,1995615,2021-02-11 05:37:09.260
23156,1995616,2021-02-11 05:37:09.270
23157,1995617,2021-02-11 05:37:09.280
23158,1995618,2021-02-11 05:37:09.290
23159,1995619,2021-02-11 05:37:09.300
23160,1995620,2021-02-11 05:37:09.310
23161,1995621,2021-02-11 05:37:09.320
23162,1995622,2021-02-11 05:37:09.330
23163,1995623,2021-02-11 05:37:09.340
23164,1995624,2021-02-11 05:37:09.350
23165,1995625,2021-02-11 05:37:09.360
23166,1995626,2021-02-11 05:37:09.370
23167,1995627,2021-02-11 05:37:09.380
23168,1995628,2021-02-11 05:37:09.390
23169,1995629,2021-02-11 05:37:09.400
23170,1995630,2021-02-11 05:37:09.410
23171,1995631,2021-02-11 05:37:09.420
23172,1995632,2021-02-11 05:37:09.430
23173,1995633,2021-02-11 05:37:09.440
23174,1995634,2021-02-11 05:37:09.450
23175,1995635,2021-02-11 05:37:09.460
23176,1995636,2021-02-11 05:37:09.470
23177,1995637,2021-02-11 05:37:09.480
23178,1995638,2021-02-11 05:37:09.490
23179,1995639,2021-02-11 05:37:09.500
23180,1995640,2021-02-11 05:37:09.510
23181,1995641,2021-02-11 05:37:09.520
23182,1995642,2021-02-11 05:37:09.530
23183,1995643,2021-02-11 05:37:09.540
23184,1995644,2021-02-11 05:37:09.550
23185,1995645,2021-02-11 05:37:09.560
23186,1995646,2021-02-11 05:37:09.570
23187,1995647,2021-02-11 05:37:09.580
23188,1995648,2021-02-11 05:37:09.590
23189,1995649,2021-02-11 05:37:09.600
23190,1995650,2021-02-11 05:37:09.610
23191,1995651,2021-02-11 05:37:09.620
23192,1995652,2021-02-11 05:37:09.630
23193,1995653,2021-02-11 05:37:09.640
23194,1995654,2021-02-11 05:37:09.650
23195,1995655,2021-02-11 05:37:09.660
23196,1995656,2021-02-11 05:37:09.670
23197,1995657,2021-02-11 05:37:09.680
23198,1995658,2021-02-11 05:37:09.690
23199,1995659,2021-02-11 05:37:09.700
23200,1995660,2021-02-11 05:37:09.710
23201,1995661,2021-02-11 05:37:09.720
23202,1995662,2021-02-11 05:37:09.730
23203,1995663,2021-02-11 05:37:09.740
23204,1995664,2021-02-11 05:37:09.750
23205,1995665,2021-02-11 05:37:09.760
23206,1995666,2021-02-11 05:37:09.770
23207,1995667,2021-02-11 05:37:09.780
23208,1995668,2021-02-11 05:37:09.790
23209,1995669,2021-02-11 05:37:09.800
23210,1995670,2021-02-11 05:37:09.810
23211,1995671,2021-02-11 05:37:09.820
23212,1995672,2021-02-11 05:37:09.830
23213,1995673,2021-02-11 05:37:09.840
23214,1995674,2021-02-11 05:37:09.850
23215,1995675,2021-02-11 05:37:09.860
23216,1995676,2021-02-11 05:37:09.870
23217,1995677,2021-02-11 05:37:09.880
23218,1995678,2021-02-11 05:37:09.890
23219,1995679,2021-02-11 05:37:09.900
23220,1995680,2021-02-11 05:37:09.910
23221,1995681,2021-02-11 05:37:09.920
23222,1995682,2021-02-11 05:37:09.930
23223,1995683,2021-02-11 05:37:09.940
23224,1995684,2021-02-11 05:37:09.950
23225,1995685,2021-02-11 05:37:09.960
23226,1995686,2021-02-11 05:37:09.970
23227,1995687,2021-02-11 05:37:09.980
23228,1995688,2021-02-11 05:37:09.990
23229,1995689,2021-02-11 05:37:10.000
23230,1995690,2021-02-11 05:37:10.010
23231,1995691,2021-02-11 05:37:10.020
23232,1995692,2021-02-11 05:37:10.030
23233,1995693,2021-02-11 05:37:10.040
23234,1995694,2021-02-11 05:37:10.050
23235,1995695,2021-02-11 05:37:10.060
23236,1995696,2021-02-11 05:37:10.070
23237,1995697,2021-02-11 05:37:10.080
23238,1995698,2021-02-11 05:37:10.090
23239,1995699,2021-02-11 05:37:10.100
23240,1995760,2021-02-11 05:37:10.710
23241,1995761,2021-02-11 05:37:10.720
23242,1995762,2021-02-11 05:37:10.730
23243,1995763,2021-02-11 05:37:10.740
23244,1995764,2021-02-11 05:37:10.750
23245,1995765,2021-02-11 05:37:10.760
23246,1995766,2021-02-11 05:37:10.770
23247,1995767,2021-02-11 05:37:10.780
23248,1995768,2021-02-11 05:37:10.790
23249,1995769,2021-02-11 05:37:10.800
23250,1995770,2021-02-11 05:37:10.810
23251,1995771,2021-02-11 05:37:10.820
23252,1995772,2021-02-11 05:37:10.830
23253,1995773,2021-02-11 05:37:10.840
23254,1995774,2021-02-11 05:37:10.850
23255,1995775,2021-02-11 05:37:10.860
23256,1995776,2021-02-11 05:37:10.870
23257,1995777,2021-02-11 05:37:10.880
23258,1995778,2021-02-11 05:37:10.890
23259,1995779,2021-02-11 05:37:10.900
23260,1995820,2021-02-11 05:37:11.310
23261,1995821,2021-02-11 05:37:11.320
23262,1995822,2021-02-11 05:37:11.330
23263,1995823,2021-02-11 05:37:11.340
23264,1995824,2021-02-11 05:37:11.350
23265,1995825,2021-02-11 05:37:11.360
23266,1995826,2021-02-11 05:37:11.370
23267,1995827,2021-02-11 05:37:11.380
23268,1995828,2021-02-11 05:37:11.390
23269,1995829,2021-02-11 05:37:11.400
23270,1995830,2021-02-11 05:37:11.410
23271,1995831,2021-02-11 05:37:11.420
23272,1995832,2021-02-11 05:37:11.430
23273,1995833,2021-02-11 05:37:11.440
23274,1995834,2021-02-11 05:37:11.450
23275,1995835,2021-02-11 05:37:11.460
23276,1995836,2021-02-11 05:37:11.470
23277,1995837,2021-02-11 05:37:11.480
23278,1995838,2021-02-11 05:37:11.490
23279,1995839,2021-02-11 05:37:11.500
23280,1995880,2021-02-11 05:37:11.910
23281,1995881,2021-02-11 05:37:11.920
23282,1995882,2021-02-11 05:37:11.930
23283,1995883,2021-02-11 05:37:11.940
23284,1995884,2021-02-11 05:37:11.950
23285,1995885,2021-02-11 05:37:11.960
23286,1995886,2021-02-11 05:37:11.970
23287,1995887,2021-02-11 05:37:11.980
23288,1995888,2021-02-11 05:37:11.990
23289,1995889,2021-02-11 05:37:12.000
23290,1995890,2021-02-11 05:37:12.010
23291,1995891,2021-02-11 05:37:12.020
23292,1995892,2021-02-11 05:37:12.030
23293,1995893,2021-02-11 05:37:12.040
23294,1995894,2021-02-11 05:37:12.050
23295,1995895,2021-02-11 05:37:12.060
23296,1995896,2021-02-11 05:37:12.070
23297,1995897,2021-02-11 05:37:12.080
23298,1995898,2021-02-11 05:37:12.090
23299,1995899,2021-02-11 05:37:12.100
23300,1995920,2021-02-11 05:37:12.310
23301,1995921,2021-02-11 05:37:12.320
23302,1995922,2021-02-11 05:37:12.330
23303,1995923,2021-02-11 05:37:12.340
23304,1995924,2021-02-11 05:37:12.350
23305,1995925,2021-02-11 05:37:12.360
23306,1995926,2021-02-11 05:37:12.370
23307,1995927,2021-02-11 05:37:12.380
23308,1995928,2021-02-11 05:37:12.390
23309,1995929,2021-02-11 05:37:12.400
23310,1995930,2021-02-11 05:37:12.410
23311,1995931,2021-02-11 05:37:12.420
23312,1995932,2021-02-11 05:37:12.430
23313,1995933,2021-02-11 05:37:12.440
23314,1995934,2021-02-11 05:37:12.450
23315,1995935,2021-02-11 05:37:12.460
23316,1995936,2021-02-11 05:37:12.470
23317,1995937,2021-02-11 05:37:12.480
23318,1995938,2021-02-11 05:37:12.490
23319,1995939,2021-02-11 05:37:12.500
23320,1995940,2021-02-11 05:37:12.510
23321,1995941,2021-02-11 05:37:12.520
23322,1995942,2021-02-11 05:37:12.530
23323,1995943,2021-02-11 05:37:12.540
23324,1995944,2021-02-11 05:37:12.550
23325,1995945,2021-02-11 05:37:12.560
23326,1995946,2021-02-11 05:37:12.570
23327,1995947,2021-02-11 05:37:12.580
23328,1995948,2021-02-11 05:37:12.590
23329,1995949,2021-02-11 05:37:12.600
23330,1995950,2021-02-11 05:37:12.610
23331,1995951,2021-02-11 05:37:12.620
23332,1995952,2021-02-11 05:37:12.630
23333,1995953,2021-02-11 05:37:12.640
23334,1995954,2021-02-11 05:37:12.650
23335,1995955,2021-02-11 05:37:12.660
23336,1995956,2021-02-11 05:37:12.670
23337,1995957,2021-02-11 05:37:12.680
23338,1995958,2021-02-11 05:37:12.690
23339,1995959,2021-02-11 05:37:12.700
23340,1995980,2021-02-11 05:37:12.910
23341,1995981,2021-02-11 05:37:12.920
23342,1995982,2021-02-11 05:37:12.930
23343,1995983,2021-02-11 05:37:12.940
23344,1995984,2021-02-11 05:37:12.950
23345,1995985,2021-02-11 05:37:12.960
23346,1995986,2021-02-11 05:37:12.970
23347,1995987,2021-02-11 05:37:12.980
23348,1995988,2021-02-11 05:37:12.990
23349,1995989,2021-02-11 05:37:13.000
23350,1995990,2021-02-11 05:37:13.010
23351,1995991,2021-02-11 05:37:13.020
23352,1995992,2021-02-11 05:37:13.030
23353,1995993,2021-02-11 05:37:13.040
23354,1995994,2021-02-11 05:37:13.050
23355,1995995,2021-02-11 05:37:13.060
23356,1995996,2021-02-11 05:37:13.070
23357,1995997,2021-02-11 05:37:13.080
23358,1995998,2021-02-11 05:37:13.090
23359,1995999,2021-02-11 05:37:13.100
23360,1996040,2021-02-11 05:37:13.510
23361,1996041,2021-02-11 05:37:13.520
23362,1996042,2021-02-11 05:37:13.530
23363,1996043,2021-02-11 05:37:13.540
23364,1996044,2021-02-11 05:37:13.550
23365,1996045,2021-02-11 05:37:13.560
23366,1996046,2021-02-11 05:37:13.570
23367,1996047,2021-02-11 05:37:13.580
23368,1996048,2021-02-11 05:37:13.590
23369,1996049,2021-02-11 05:37:13.600
23370,1996050,2021-02-11 05:37:13.610
23371,1996051,2021-02-11 05:37:13.620
23372,1996052,2021-02-11 05:37:13.630
23373,1996053,2021-02-11 05:37:13.640
23374,1996054,2021-02-11 05:37:13.650
23375,1996055,2021-02-11 05:37:13.660
23376,1996056,2021-02-11 05:37:13.670
23377,1996057,2021-02-11 05:37:13.680
23378,1996058,2021-02-11 05:37:13.690
23379,1996059,2021-02-11 05:37:13.700
23380,1996100,2021-02-11 05:37:14.110
23381,1996101,2021-02-11 05:37:14.120
23382,1996102,2021-02-11 05:37:14.130
23383,1996103,2021-02-11 05:37:14.140
23384,1996104,2021-02-11 05:37:14.150
23385,1996105,2021-02-11 05:37:14.160
23386,1996106,2021-02-11 05:37:14.170
23387,1996107,2021-02-11 05:37:14.180
23388,1996108,2021-02-11 05:37:14.190
23389,1996109,2021-02-11 05:37:14.200
23390,1996110,2021-02-11 05:37:14.210
23391,1996111,2021-02-11 05:37:14.220
23392,1996112,2021-02-11 05:37:14.230
23393,1996113,2021-02-11 05:37:14.240
23394,1996114,2021-02-11 05:37:14.250
23395,1996115,2021-02-11 05:37:14.260
23396,1996116,2021-02-11 05:37:14.270
23397,1996117,2021-02-11 05:37:14.280
23398,1996118,2021-02-11 05:37:14.290
23399,1996119,2021-02-11 05:37:14.300
23400,1996120,2021-02-11 05:37:14.310
23401,1996121,2021-02-11 05:37:14.320
23402,1996122,2021-02-11 05:37:14.330
23403,1996123,2021-02-11 05:37:14.340
23404,1996124,2021-02-11 05:37:14.350
23405,1996125,2021-02-11 05:37:14.360
23406,1996126,2021-02-11 05:37:14.370
23407,1996127,2021-02-11 05:37:14.380
23408,1996128,2021-02-11 05:37:14.390
23409,1996129,2021-02-11 05:37:14.400
23410,1996130,2021-02-11 05:37:14.410
23411,1996131,2021-02-11 05:37:14.420
23412,1996132,2021-02-11 05:37:14.430
23413,1996133,2021-02-11 05:37:14.440
23414,1996134,2021-02-11 05:37:14.450
23415,1996135,2021-02-11 05:37:14.460
23416,1996136,2021-02-11 05:37:14.470
23417,1996137,2021-02-11 05:37:14.480
23418,1996138,2021-02-11 05:37:14.490
23419,1996139,2021-02-11 05:37:14.500
23420,1996140,2021-02-11 05:37:14.510
23421,1996141,2021-02-11 05:37:14.520
23422,1996142,2021-02-11 05:37:14.530
23423,1996143,2021-02-11 05:37:14.540
23424,1996144,2021-02-11 05:37:14.550
23425,1996145,2021-02-11 05:37:14.560
23426,1996146,2021-02-11 05:37:14.570
23427,1996147,2021-02-11 05:37:14.580
23428,1996148,2021-02-11 05:37:14.590
23429,1996149,2021-02-11 05:37:14.600
23430,1996150,2021-02-11 05:37:14.610
23431,1996151,2021-02-11 05:37:14.620
23432,1996152,2021-02-11 05:37:14.630
23433,1996153,2021-02-11 05:37:14.640
23434,1996154,2021-02-11 05:37:14.650
23435,1996155,2021-02-11 05:37:14.660
23436,1996156,2021-02-11 05:37:14.670
23437,1996157,2021-02-11 05:37:14.680
23438,1996158,2021-02-11 05:37:14.690
23439,1996159,2021-02-11 05:37:14.700
23440,1996160,2021-02-11 05:37:14.710
23441,1996161,2021-02-11 05:37:14.720
23442,1996162,2021-02-11 05:37:14.730
23443,1996163,2021-02-11 05:37:14.740
23444,1996164,2021-02-11 05:37:14.750
23445,1996165,2021-02-11 05:37:14.760
23446,1996166,2021-02-11 05:37:14.770
23447,1996167,2021-02-11 05:37:14.780
23448,1996168,2021-02-11 05:37:14.790
23449,1996169,2021-02-11 05:37:14.800
23450,1996170,2021-02-11 05:37:14.810
23451,1996171,2021-02-11 05:37:14.820
23452,1996172,2021-02-11 05:37:14.830
23453,1996173,2021-02-11 05:37:14.840
23454,1996174,2021-02-11 05:37:14.850
23455,1996175,2021-02-11 05:37:14.860
23456,1996176,2021-02-11 05:37:14.870
23457,1996177,2021-02-11 05:37:14.880
23458,1996178,2021-02-11 05:37:14.890
23459,1996179,2021-02-11 05:37:14.900
23460,1996180,2021-02-11 05:37:14.910
23461,1996181,2021-02-11 05:37:14.920
23462,1996182,2021-02-11 05:37:14.930
23463,1996183,2021-02-11 05:37:14.940
23464,1996184,2021-02-11 05:37:14.950
23465,1996185,2021-02-11 05:37:14.960
23466,1996186,2021-02-11 05:37:14.970
23467,1996187,2021-02-11 05:37:14.980
23468,1996188,2021-02-11 05:37:14.990
23469,1996189,2021-02-11 05:37:15.000
23470,1996190,2021-02-11 05:37:15.010
23471,1996191,2021-02-11 05:37:15.020
23472,1996192,2021-02-11 05:37:15.030
23473,1996193,2021-02-11 05:37:15.040
23474,1996194,2021-02-11 05:37:15.050
23475,1996195,2021-02-11 05:37:15.060
23476,1996196,2021-02-11 05:37:15.070
23477,1996197,2021-02-11 05:37:15.080
23478,1996198,2021-02-11 05:37:15.090
23479,1996199,2021-02-11 05:37:15.100
23480,1996240,2021-02-11 05:37:15.510
23481,1996241,2021-02-11 05:37:15.520
23482,1996242,2021-02-11 05:37:15.530
23483,1996243,2021-02-11 05:37:15.540
23484,1996244,2021-02-11 05:37:15.550
23485,1996245,2021-02-11 05:37:15.560
23486,1996246,2021-02-11 05:37:15.570
23487,1996247,2021-02-11 05:37:15.580
23488,1996248,2021-02-11 05:37:15.590
23489,1996249,2021-02-11 05:37:15.600
23490,1996250,2021-02-11 05:37:15.610
23491,1996251,2021-02-11 05:37:15.620
23492,1996252,2021-02-11 05:37:15.630
23493,1996253,2021-02-11 05:37:15.640
23494,1996254,2021-02-11 05:37:15.650
23495,1996255,2021-02-11 05:37:15.660
23496,1996256,2021-02-11 05:37:15.670
23497,1996257,2021-02-11 05:37:15.680
23498,1996258,2021-02-11 05:37:15.690
23499,1996259,2021-02-11 05:37:15.700
23500,1996340,2021-02-11 05:37:16.510
23501,1996341,2021-02-11 05:37:16.520
23502,1996342,2021-02-11 05:37:16.530
23503,1996343,2021-02-11 05:37:16.540
23504,1996344,2021-02-11 05:37:16.550
23505,1996345,2021-02-11 05:37:16.560
23506,1996346,2021-02-11 05:37:16.570
23507,1996347,2021-02-11 05:37:16.580
23508,1996348,2021-02-11 05:37:16.590
23509,1996349,2021-02-11 05:37:16.600
23510,1996350,2021-02-11 05:37:16.610
23511,1996351,2021-02-11 05:37:16.620
23512,1996352,2021-02-11 05:37:16.630
23513,1996353,2021-02-11 05:37:16.640
23514,1996354,2021-02-11 05:37:16.650
23515,1996355,2021-02-11 05:37:16.660
23516,1996356,2021-02-11 05:37:16.670
23517,1996357,2021-02-11 05:37:16.680
23518,1996358,2021-02-11 05:37:16.690
23519,1996359,2021-02-11 05:37:16.700
23520,1996380,2021-02-11 05:37:16.910
23521,1996381,2021-02-11 05:37:16.920
23522,1996382,2021-02-11 05:37:16.930
23523,1996383,2021-02-11 05:37:16.940
23524,1996384,2021-02-11 05:37:16.950
23525,1996385,2021-02-11 05:37:16.960
23526,1996386,2021-02-11 05:37:16.970
23527,1996387,2021-02-11 05:37:16.980
23528,1996388,2021-02-11 05:37:16.990
23529,1996389,2021-02-11 05:37:17.000
23530,1996390,2021-02-11 05:37:17.010
23531,1996391,2021-02-11 05:37:17.020
23532,1996392,2021-02-11 05:37:17.030
23533,1996393,2021-02-11 05:37:17.040
23534,1996394,2021-02-11 05:37:17.050
23535,1996395,2021-02-11 05:37:17.060
23536,1996396,2021-02-11 05:37:17.070
23537,1996397,2021-02-11 05:37:17.080
23538,1996398,2021-02-11 05:37:17.090
23539,1996399,2021-02-11 05:37:17.100
23540,1996420,2021-02-11 05:37:17.310
23541,1996421,2021-02-11 05:37:17.320
23542,1996422,2021-02-11 05:37:17.330
23543,1996423,2021-02-11 05:37:17.340
23544,1996424,2021-02-11 05:37:17.350
23545,1996425,2021-02-11 05:37:17.360
23546,1996426,2021-02-11 05:37:17.370
23547,1996427,2021-02-11 05:37:17.380
23548,1996428,2021-02-11 05:37:17.390
23549,1996429,2021-02-11 05:37:17.400
23550,1996430,2021-02-11 05:37:17.410
23551,1996431,2021-02-11 05:37:17.420
23552,1996432,2021-02-11 05:37:17.430
23553,1996433,2021-02-11 05:37:17.440
23554,1996434,2021-02-11 05:37:17.450
23555,1996435,2021-02-11 05:37:17.460
23556,1996436,2021-02-11 05:37:17.470
23557,1996437,2021-02-11 05:37:17.480
23558,1996438,2021-02-11 05:37:17.490
23559,1996439,2021-02-11 05:37:17.500
23560,1996440,2021-02-11 05:37:17.510
23561,1996441,2021-02-11 05:37:17.520
23562,1996442,2021-02-11 05:37:17.530
23563,1996443,2021-02-11 05:37:17.540
23564,1996444,2021-02-11 05:37:17.550
23565,1996445,2021-02-11 05:37:17.560
23566,1996446,2021-02-11 05:37:17.570
23567,1996447,2021-02-11 05:37:17.580
23568,1996448,2021-02-11 05:37:17.590
23569,1996449,2021-02-11 05:37:17.600
23570,1996450,2021-02-11 05:37:17.610
23571,1996451,2021-02-11 05:37:17.620
23572,1996452,2021-02-11 05:37:17.630
23573,1996453,2021-02-11 05:37:17.640
23574,1996454,2021-02-11 05:37:17.650
23575,1996455,2021-02-11 05:37:17.660
23576,1996456,2021-02-11 05:37:17.670
23577,1996457,2021-02-11 05:37:17.680
23578,1996458,2021-02-11 05:37:17.690
23579,1996459,2021-02-11 05:37:17.700
23580,1996460,2021-02-11 05:37:17.710
23581,1996461,2021-02-11 05:37:17.720
23582,1996462,2021-02-11 05:37:17.730
23583,1996463,2021-02-11 05:37:17.740
23584,1996464,2021-02-11 05:37:17.750
23585,1996465,2021-02-11 05:37:17.760
23586,1996466,2021-02-11 05:37:17.770
23587,1996467,2021-02-11 05:37:17.780
23588,1996468,2021-02-11 05:37:17.790
23589,1996469,2021-02-11 05:37:17.800
23590,1996470,2021-02-11 05:37:17.810
23591,1996471,2021-02-11 05:37:17.820
23592,1996472,2021-02-11 05:37:17.830
23593,1996473,2021-02-11 05:37:17.840
23594,1996474,2021-02-11 05:37:17.850
23595,1996475,2021-02-11 05:37:17.860
23596,1996476,2021-02-11 05:37:17.870
23597,1996477,2021-02-11 05:37:17.880
23598,1996478,2021-02-11 05:37:17.890
23599,1996479,2021-02-11 05:37:17.900
23600,1996500,2021-02-11 05:37:18.110
23601,1996501,2021-02-11 05:37:18.120
23602,1996502,2021-02-11 05:37:18.130
23603,1996503,2021-02-11 05:37:18.140
23604,1996504,2021-02-11 05:37:18.150
23605,1996505,2021-02-11 05:37:18.160
23606,1996506,2021-02-11 05:37:18.170
23607,1996507,2021-02-11 05:37:18.180
23608,1996508,2021-02-11 05:37:18.190
23609,1996509,2021-02-11 05:37:18.200
23610,1996510,2021-02-11 05:37:18.210
23611,1996511,2021-02-11 05:37:18.220
23612,1996512,2021-02-11 05:37:18.230
23613,1996513,2021-02-11 05:37:18.240
23614,1996514,2021-02-11 05:37:18.250
23615,1996515,2021-02-11 05:37:18.260
23616,1996516,2021-02-11 05:37:18.270
23617,1996517,2021-02-11 05:37:18.280
23618,1996518,2021-02-11 05:37:18.290
23619,1996519,2021-02-11 05:37:18.300
23620,1996520,2021-02-11 05:37:18.310
23621,1996521,2021-02-11 05:37:18.320
23622,1996522,2021-02-11 05:37:18.330
23623,1996523,2021-02-11 05:37:18.340
23624,1996524,2021-02-11 05:37:18.350
23625,1996525,2021-02-11 05:37:18.360
23626,1996526,2021-02-11 05:37:18.370
23627,1996527,2021-02-11 05:37:18.380
23628,1996528,2021-02-11 05:37:18.390
23629,1996529,2021-02-11 05:37:18.400
23630,1996530,2021-02-11 05:37:18.410
23631,1996531,2021-02-11 05:37:18.420
